index,bitmask,num_features,mean_accuracy,mean_time
475,0000000111011011,7,0.9083906263,0.03234558064
476,0000000111011100,6,0.8366562501,0.03178446344
477,0000000111011101,7,0.8873020802,0.08179076808
478,0000000111011110,7,0.9053177126,0.04000321007
479,0000000111011111,8,0.9295416661,0.01354214092
480,0000000111100000,4,0.6509374976,0.02650113899
481,0000000111100001,5,0.7575989552,0.01241253203
482,0000000111100010,5,0.7903177068,0.03105747857
483,0000000111100011,6,0.855859369,0.05255796877
484,0000000111100100,5,0.7280052099,0.01215856403
485,0000000111100101,6,0.8112499993,0.03476593643
486,0000000111100110,6,0.8430781234,0.01342674732
487,0000000111100111,7,0.8881249987,0.01317760031
488,0000000111101000,5,0.7780052088,0.01181011918
489,0000000111101001,6,0.84377083,0.03357402852
490,0000000111101010,6,0.8716822956,0.03121461818
491,0000000111101011,7,0.9062760398,0.08302382543
492,0000000111101100,6,0.8284427039,0.03295283066
493,0000000111101101,7,0.878260415,0.02174681649
494,0000000111101110,7,0.8986197989,0.02751175861
495,0000000111101111,8,0.9245677106,0.02946845349
496,0000000111110000,5,0.7820156254,0.01923058202
497,0000000111110001,6,0.8453385457,0.01337368533
498,0000000111110010,6,0.8717343751,0.03550808923
499,0000000111110011,7,0.905734377,0.01539154994
500,0000000111110100,6,0.8274479117,0.01356098309
501,0000000111110101,7,0.8763333298,0.0792163657
502,0000000111110110,7,0.89802083,0.03748041624
503,0000000111110111,8,0.9223281238,0.02762472827
504,0000000111111000,6,0.8546666671,0.01329084238
505,0000000111111001,7,0.9008437488,0.07968452014
506,0000000111111010,7,0.9191250019,0.03596101026
507,0000000111111011,8,0.9388958346,0.02330194088
508,0000000111111100,7,0.8840989582,0.01387939166
509,0000000111111101,8,0.9177552033,0.08515176387
510,0000000111111110,8,0.9302656278,0.01378987258
511,0000000111111111,9,0.9473437518,0.2765751937
512,0000001000000000,1,0.1178281247,0.009440809925
513,0000001000000001,2,0.2008281234,0.04290842422
514,0000001000000010,2,0.2657291638,0.0141370832
515,0000001000000011,3,0.396270833,0.09979020536
516,0000001000000100,2,0.2226354163,0.01470044507
517,0000001000000101,3,0.3359635398,0.01144230276
518,0000001000000110,3,0.4038020838,0.02981569851
519,0000001000000111,4,0.5264999978,0.4785406329
520,0000001000001000,2,0.2738229171,0.04514458322
521,0000001000001001,3,0.4118593745,0.02243611694
522,0000001000001010,3,0.5095520839,0.09206478763
523,0000001000001011,4,0.6240104157,0.02305120247
524,0000001000001100,3,0.4170624986,0.07086631772
525,0000001000001101,4,0.5363958366,0.02468426136
526,0000001000001110,4,0.6112500019,0.02249163989
527,0000001000001111,5,0.7040781267,0.3355795378
528,0000001000010000,2,0.2715156246,0.02594896808
529,0000001000010001,3,0.3896197947,0.08129436616
530,0000001000010010,3,0.4621197889,0.01301307807
531,0000001000010011,4,0.5759322941,0.02606538741
532,0000001000010100,3,0.4133385401,0.01735179499
533,0000001000010101,4,0.52660417,0.07900646515
534,0000001000010110,4,0.5859479178,0.01358371755
535,0000001000010111,5,0.6740156226,0.01426077524
536,0000001000011000,3,0.4740312509,0.02649195853
537,0000001000011001,4,0.5984687507,0.01305401843
538,0000001000011010,4,0.6711458378,0.01294591677
539,0000001000011011,5,0.7553072982,0.02394399393
540,0000001000011100,4,0.5919947959,0.02238305952
541,0000001000011101,5,0.6846562531,0.07633205247
542,0000001000011110,5,0.7437708341,0.01331607721
543,0000001000011111,6,0.808812499,0.2936747633
544,0000001000100000,2,0.2445989596,0.06572063681
545,0000001000100001,3,0.3787916657,0.01151748982
546,0000001000100010,3,0.4272760404,0.01287802329
547,0000001000100011,4,0.5647552107,0.01309977422
548,0000001000100100,3,0.3479947932,0.01256931855
549,0000001000100101,4,0.4850989589,0.02178728639
550,0000001000100110,4,0.529880207,0.09231228288
551,0000001000100111,5,0.640416665,0.01280125242
552,0000001000101000,3,0.4461614536,0.01204644114
553,0000001000101001,4,0.5782604124,0.03018862713
554,0000001000101010,4,0.6299010422,0.02922748245
555,0000001000101011,5,0.7292968743,0.02839506866
556,0000001000101100,4,0.5370416678,0.07237880048
557,0000001000101101,5,0.6437031236,0.03665302694
558,0000001000101110,5,0.6938124988,0.02718891768
559,0000001000101111,6,0.7734010424,0.02694627445
