generation,index,bitmask,num_features,accuracy,time,rank,crowding_distance
0,3122,0000110000110010,5,0.6429687589,0.0121507945,467,0
0,20031,0100111000111111,10,0.8799270801,0.2921589632,163,0
0,3414,0000110101010110,7,0.8459166698,0.03644517821,218,0
0,45100,1011000000101100,6,0.5521145891,0.0128578553,494,0
0,25527,0110001110110111,10,0.9095677119,0.06112788472,59,0
0,43642,1010101001111010,9,0.8479218781,0.03854834742,253,0
0,23388,0101101101011100,9,0.847401049,0.02813865288,257,0
0,39799,1001101101110111,11,0.910791669,0.08822056442,81,0
0,2906,0000101101011010,7,0.8590520862,0.01441123991,169,0
0,1011,0000001111110011,8,0.919697918,0.03501057916,7,0
0,11452,0010110010111100,8,0.8094895855,0.02265321824,331,0
0,5988,0001011101100100,7,0.737645831,0.01318010429,422,0
0,17133,0100001011101101,8,0.8302708343,0.08146886481,285,0
0,46651,1011011000111011,10,0.8537083343,0.02852177538,255,0
0,26861,0110100011101101,9,0.8378906213,0.01977128489,282,0
0,42173,1010010010111101,9,0.8492968753,0.04996132888,250,0
0,38773,1001011101110101,10,0.8630833365,0.0418567321,225,0
0,45736,1011001010101000,7,0.6851614546,0.03150721459,453,0
0,37511,1001001010000111,7,0.7487395797,0.01270626238,413,0
0,25183,0110001001011111,9,0.8636927046,0.02536582039,201,0
0,9303,0010010001010111,7,0.7900625039,0.03861146595,357,0
0,2479,0000100110101111,8,0.8939947914,0.03121713531,69,0
0,362,0000000101101010,5,0.795078123,0.03092900052,323,0
0,49983,1100001100111111,10,0.8986406252,0.01653709327,104,0
0,33433,1000001010011001,6,0.748067705,0.03001528652,409,0
0,33643,1000001101101011,8,0.8794895839,0.04495007292,134,0
0,57437,1110000001011101,8,0.7565208394,0.0173834239,412,0
0,24242,0101111010110010,9,0.8403437492,0.01919196252,273,0
0,14331,0011011111111011,12,0.940182291,0.03254139255,14,0
0,49757,1100001001011101,8,0.7812604196,0.04075904435,389,0
0,26488,0110011101111000,9,0.8456197921,0.03562516544,263,0
0,8124,0001111110111100,10,0.8873593695,0.03088826663,143,0
0,36729,1000111101111001,10,0.8969166689,0.03119271772,110,0
0,35670,1000101101010110,8,0.8632656261,0.01388965329,180,0
0,53883,1101001001111011,10,0.8666666672,0.04169868969,210,0
0,21706,0101010011001010,7,0.7774166651,0.01310988085,385,0
0,931,0000001110100011,6,0.830281252,0.08191617369,251,0
0,2826,0000101100001010,5,0.7028385382,0.02807539958,437,0
0,50731,1100011000101011,8,0.7914583366,0.03036495723,367,0
0,1595,0000011000111011,7,0.8498697896,0.03117825038,206,0
0,3066,0000101111111010,9,0.9234843701,0.02118339378,12,0
0,17259,0100001101101011,8,0.8744635358,0.01464827257,146,0
0,16938,0100001000101010,5,0.6574687511,0.02317156873,458,0
0,53417,1101000010101001,7,0.6878333334,0.03368704033,452,0
0,33186,1000000110100010,5,0.7293489575,0.01311156154,417,0
0,4485,0001000110000101,5,0.6182239577,0.02477348494,475,0
0,43751,1010101011100111,10,0.8796614595,0.08263364958,165,0
0,8445,0010000011111101,8,0.8651197962,0.03462303593,170,0
0,2943,0000101101111111,10,0.929843748,0.03048577392,11,0
0,37232,1001000101110000,6,0.7098281272,0.03018487175,435,0
0,17229,0100001101001101,7,0.7987656239,0.0172796307,338,0
0,23543,0101101111110111,12,0.9351145867,0.03392142989,25,0
0,9917,0010011010111101,9,0.8558854125,0.01429052078,228,0
0,43828,1010101100110100,8,0.7593541611,0.08442334342,410,0
0,35806,1000101111011110,10,0.9265364613,0.07819607155,16,0
