index,bitmask,num_features,accuracy,time,rank,crowding_distance
10726,0010100111100110,8,0.8701354247,0.01413078661,443,0
1965,0000011110101101,8,0.8809687495,0.08754999074,421,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
4573,0001000111011101,8,0.8833802119,0.01323995501,412,0
38877,1001011111011101,11,0.9117968809,0.03122218512,373,0
16857,0100000111011001,7,0.8408437502,0.01464265294,476,0
14205,0011011101111101,11,0.8985260371,0.01628197148,423,0
1135,0000010001101111,7,0.8516458366,0.04182851803,460,0
33181,1000000110011101,7,0.8438697942,0.01475131235,473,0
35838,1000101111111110,11,0.9374947958,0.03086764953,214,0
16895,0100000111111111,10,0.9371406231,0.3123795064,140,0
2297,0000100011111001,7,0.8448437527,0.01644235375,469,0
319,0000000100111111,7,0.8859843779,0.01338392997,376,0
16703,0100000100111111,8,0.8873385433,0.01510111897,399,0
4607,0001000111111111,10,0.9392552078,0.2794617377,114,0
16895,0100000111111111,10,0.9371406231,0.3123795064,139,0
1023,0000001111111111,10,0.9518802017,0.3133281441,56,0
1023,0000001111111111,10,0.9518802017,0.3133281441,58,0
1023,0000001111111111,10,0.9518802017,0.3133281441,52,0
351,0000000101011111,7,0.8993697912,0.01306126485,306,0
2287,0000100011101111,8,0.8825729173,0.03240302054,415,0
767,0000001011111111,9,0.9281614553,0.3271489786,171,0
16895,0100000111111111,10,0.9371406231,0.3123795064,143,0
33263,1000000111101111,9,0.921927087,0.01582795361,238,0
55775,1101100111011111,12,0.9313385393,0.1494467757,302,0
331,0000000101001011,5,0.7737291679,0.09012791957,501,0
25567,0110001111011111,11,0.9322916679,0.03105380235,257,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
13291,0011001111101011,10,0.912124997,0.03048539197,346,0
2557,0000100111111101,9,0.9187708348,0.03178797022,263,0
16861,0100000111011101,8,0.8799322881,0.01554151726,422,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
895,0000001101111111,9,0.9334687423,0.04877520326,107,0
4605,0001000111111101,9,0.9111458324,0.04019242572,313,0
17407,0100001111111111,11,0.9439687505,0.3258495042,125,0
37807,1001001110101111,10,0.906906249,0.08442411409,367,0
35251,1000100110110011,8,0.8915052097,0.03056177375,380,0
255,0000000011111111,8,0.9200520795,0.2547347629,190,0
499,0000000111110011,7,0.905734377,0.01539154994,269,0
8671,0010000111011111,9,0.9262031224,0.04718119465,206,0
2527,0000100111011111,9,0.927822914,0.03012447641,178,0
2539,0000100111101011,8,0.9068177082,0.02927791374,300,0
14335,0011011111111111,13,0.9472552072,0.386657536,235,0
33119,1000000101011111,8,0.8997708336,0.0215436859,345,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
959,0000001110111111,9,0.9331718776,0.01583992329,109,0
255,0000000011111111,8,0.9200520795,0.2547347629,199,0
4861,0001001011111101,9,0.8777291737,0.02944841853,441,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
2490,0000100110111010,7,0.8816197924,0.07750254311,395,0
16895,0100000111111111,10,0.9371406231,0.3123795064,148,0
33196,1000000110101100,6,0.767302081,0.01391283167,504,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
255,0000000011111111,8,0.9200520795,0.2547347629,200,0
951,0000001110110111,8,0.9015312474,0.03586339997,338,0
17646,0100010011101110,8,0.8616145812,0.03211929108,453,0
415,0000000110011111,7,0.8978593778,0.03285475829,321,0
12587,0011000100101011,7,0.7872604188,0.01637339327,500,0
